,url,date,author,text,text_tokenised
1246,"https://afdbundestag.de/weidel-altmaiers-energiepolitik-ist-auf-ganzer-linie-gescheitert/
",2021-03-31,Weidel,Mittlerweile beträgt der Anteil der staatlichen Belastungen am Strompreis bis zu 75 Prozent. Doch der Strom wird nicht nur immer teurer. Durch den überstürzten Kohleausstieg und den mangelhaften Netzausbau wird die Versorgung mit Energie immer unsicherer. Mit fatalen Folgen für den Industriestandort Deutschland.,Mittlerweile beträgt Anteil staatlichen Belastungen Strompreis 75 Prozent . Strom teurer . überstürzten Kohleausstieg mangelhaften Netzausbau Versorgung Energie unsicherer . fatalen Folgen Industriestandort Deutschland .
1247,"https://afdbundestag.de/weidel-altmaiers-energiepolitik-ist-auf-ganzer-linie-gescheitert/
",2021-03-31,Weidel,"Wir brauchen bei der Energiepolitik daher endlich ein entschlossenes Umsteuern, um die Überforderung von Unternehmen und Bürgern im Namen der ‚Klimaschutz‘-Ideologie zu beenden. Deutschland braucht endlich wieder eine Energiepolitik mit Augenmaß, die einer Industrienation angemessen ist.“","brauchen Energiepolitik entschlossenes Umsteuern , Überforderung Unternehmen Bürgern Namen ‚ Klimaschutz‘-Ideologie beenden . Deutschland braucht Energiepolitik Augenmaß , Industrienation angemessen . “"
1248,"https://afdbundestag.de/holm-altmaier-hat-energiepolitik-nicht-im-griff/
",2021-03-31,Holm,"für Wirtschaftsminister Altmaier und seine völlig verkorkste Energiepolitik. Offenbar macht Altmaier Politik auf Basis von falschen Fakten und Fake-News. So sind die Auswirkungen des Kohleausstiegs, der neuen Pläne zur Wasserstoffgewinnung und des stockenden Netzausbaus offensichtlich kaum bedacht.","Wirtschaftsminister Altmaier völlig verkorkste Energiepolitik . Offenbar Altmaier Politik Basis falschen Fakten Fake-News . Auswirkungen Kohleausstiegs , Pläne Wasserstoffgewinnung stockenden Netzausbaus offensichtlich bedacht ."
1249,"https://afdbundestag.de/holm-altmaier-hat-energiepolitik-nicht-im-griff/
",2021-03-31,Holm,"Es zeigt aber auch, was passiert, wenn man rein ideologiegetriebene Politik macht, um sich bei den Grünen als künftigem Regierungspartner beliebt zu machen. Die Energiewende ist nicht nur falsch gesteuert, wie der Rechnungshof bemängelt, sie ist von vorn bis hinten gescheitert.","zeigt , passiert , rein ideologiegetriebene Politik , Grünen künftigem Regierungspartner beliebt . Energiewende falsch gesteuert , Rechnungshof bemängelt , vorn hinten gescheitert ."
1250,"https://afdbundestag.de/felser-wald-statt-windmuehlen/
",2021-04-11,Felser,Der Klimawahn der Altparteien macht es möglich. Wir fordern ein sofortiges Verbot aller Windkraftprojekte im Wald. Nur so können wir unsere Heimat und ihre Natur wirksam schützen.“,Klimawahn Altparteien . fordern sofortiges Verbot Windkraftprojekte Wald . Heimat Natur wirksam schützen . “
1251,"https://afdbundestag.de/gauland-allesdichtmachen-offenbart-spaltung-der-gesellschaft-durch-moralisierende-corona-politik/
",2021-04-23,Gauland,"wer die Regierung kritisiert, soll vom öffentlich-rechtlichen Regierungsfunk keine Aufträge mehr bekommen. Wer so agitiert, der vergiftet das politische Klima im Land und zerstört den Restbestand an gesellschaftlichem Zusammenhalt.“","Regierung kritisiert , öffentlich-rechtlichen Regierungsfunk Aufträge bekommen . agitiert , vergiftet politische Klima Land zerstört Restbestand gesellschaftlichem Zusammenhalt . “"
1252,"https://afdbundestag.de/der-arbeitskreis-wirtschaft-und-energie-stellt-sich-vor/
",2021-04-23,,Weiterhin spricht sich der Arbeitskreis gemeinsam gegen einen vorzeitigen Ausstieg aus der Kohleverstromung aus und verwies in mehreren parlamentarischen Initiativen auf die damit verbundenen negativen Folgen für die Betroffenen Menschen und Regionen.,Weiterhin spricht Arbeitskreis gemeinsam vorzeitigen Ausstieg Kohleverstromung verwies mehreren parlamentarischen Initiativen verbundenen negativen Folgen Betroffenen Menschen Regionen .
1253,"https://afdbundestag.de/der-arbeitskreis-wirtschaft-und-energie-stellt-sich-vor/
",2021-04-23,,"Gemeinsam veröffentlichte der Arbeitskreis ein Positionspapier zum Thema Kohle. [https://afdbundestag.de/positionspapier-kohle/] Als wirtschafts- und energiepolitischer Sprecher tritt Steffen Kotré für eine sichere, bezahlbare, umweltfreundliche und technologieoffene Energieversorgung ein.","Gemeinsam veröffentlichte Arbeitskreis Positionspapier Thema Kohle . [ https://afdbundestag.de/positionspapier-kohle / ] wirtschafts- energiepolitischer Sprecher tritt Steffen Kotré sichere , bezahlbare , umweltfreundliche technologieoffene Energieversorgung ."
1254,"https://afdbundestag.de/der-arbeitskreis-wirtschaft-und-energie-stellt-sich-vor/
",2021-04-23,,"Wichtige Schritte dazu sind die Wiedereinstieg in die nunmehr sichere und verlässliche Kernenergie, den Wiedereinstieg in die Kohleverstromung als Brückentechnologie und die Abschaffung des gescheiterten Erneuerbare-Energien-Gesetzes.","Wichtige Schritte Wiedereinstieg nunmehr sichere verlässliche Kernenergie , Wiedereinstieg Kohleverstromung Brückentechnologie Abschaffung gescheiterten Erneuerbare-Energien-Gesetzes ."
1255,"https://afdbundestag.de/der-arbeitskreis-wirtschaft-und-energie-stellt-sich-vor/
",2021-04-23,,"Der von der Bundesregierung beschlossene Strukturbruch in den Kohleregionen wird zu sozialen und wirtschaftlichen Verwerfungen führen, die in dieser Situation kluge Lösungen vor Ort bedürfen und vom gebürtigen Lausitzer Tino Chrupalla immer wieder eingefordert werden.","Bundesregierung beschlossene Strukturbruch Kohleregionen sozialen wirtschaftlichen Verwerfungen führen , Situation kluge Lösungen Ort bedürfen gebürtigen Lausitzer Tino Chrupalla eingefordert ."
1256,"https://afdbundestag.de/bernhard-co2-steuer-nicht-erhoehen-sondern-abschaffen/
",2021-04-28,Bernhard,"CO2-Steuer nicht erhöhen, sondern abschaffen Berlin, 28. April 2021. Der Fraktionsvize der CDU-Bundestagsfraktion, Andreas Jung, hat gefordert, die Klimaschutzziele Deutschlands bis 2030 anzuheben. Er plädiert für eine schnellere Erhöhung der CO₂-Bepreisung im Verkehrs- und Wärmesektor.","CO2-Steuer erhöhen , abschaffen Berlin , 28. April 2021. Fraktionsvize CDU-Bundestagsfraktion , Andreas Jung , gefordert , Klimaschutzziele Deutschlands 2030 anzuheben . plädiert schnellere Erhöhung CO₂-Bepreisung Verkehrs- Wärmesektor ."
1257,"https://afdbundestag.de/bernhard-co2-steuer-nicht-erhoehen-sondern-abschaffen/
",2021-04-28,Bernhard,"Der AfD-Bundestagsabgeordnete Marc Bernhard, Mitglied im Umweltausschuss und Sprecher der baden-württembergischen Landesgruppe der AfD-Bundestagsfraktion, erklärt hierzu: „Die CDU-geführte Bundesregierung hat mit ihrer verkorksten Energiewende dafür gesorgt, dass Deutschland mittlerweile die höchsten Strompreise in Europa zahlt.","AfD-Bundestagsabgeordnete Marc Bernhard , Mitglied Umweltausschuss Sprecher baden-württembergischen Landesgruppe AfD-Bundestagsfraktion , erklärt hierzu : „ CDU-geführte Bundesregierung verkorksten Energiewende gesorgt , Deutschland mittlerweile höchsten Strompreise Europa zahlt ."
1258,"https://afdbundestag.de/bernhard-co2-steuer-nicht-erhoehen-sondern-abschaffen/
",2021-04-28,Bernhard,"Es ist völlig absurd, wenn eine Senkung der Strompreise mit einer Erhöhung der CO2-Steuer gegenfinanziert werden soll - und dies dann noch als Entlastung verkauft wird. Denn Steuerzahler sind auch Stromverbraucher und umgekehrt.","völlig absurd , Senkung Strompreise Erhöhung CO2-Steuer gegenfinanziert - Entlastung verkauft . Steuerzahler Stromverbraucher umgekehrt ."
1259,"https://afdbundestag.de/bernhard-co2-steuer-nicht-erhoehen-sondern-abschaffen/
",2021-04-28,Bernhard,Auch Taschenspielertricks und Umverteilung werden nicht über die grundlegenden Fehler einer katastrophal gescheiterten Energiewende hinwegtäuschen. Die Forderung nach einer weiteren Verschärfung der ökonomisch höchst schädlichen Klimapolitik in Zeiten des wirtschaftlichen Einbruchs zeugt von völliger Verantwortungslosigkeit.,Taschenspielertricks Umverteilung grundlegenden Fehler katastrophal gescheiterten Energiewende hinwegtäuschen . Forderung Verschärfung ökonomisch höchst schädlichen Klimapolitik Zeiten wirtschaftlichen Einbruchs zeugt völliger Verantwortungslosigkeit .
1260,"https://afdbundestag.de/bernhard-co2-steuer-nicht-erhoehen-sondern-abschaffen/
",2021-04-28,Bernhard,"Dass die erst zu Jahresbeginn eingeführte CO2-Steuer Unionsvertretern immer noch nicht hoch genug ist, zeigt nur eins: Wer schwarz wählt, bekommt grün. Die Klimarettungsagenda kostet die Gesellschaft, die Unternehmen und die Steuerzahler Unsummen an Geld, was ihnen in der gegenwärtigen Rezession fehlt.","Jahresbeginn eingeführte CO2-Steuer Unionsvertretern , zeigt eins : schwarz wählt , bekommt grün . Klimarettungsagenda kostet Gesellschaft , Unternehmen Steuerzahler Unsummen Geld , gegenwärtigen Rezession fehlt ."
1261,"https://afdbundestag.de/bernhard-co2-steuer-nicht-erhoehen-sondern-abschaffen/
",2021-04-28,Bernhard,Alle Klimamaßnahmen sind daher sofort abzuschaffen: Das EEG ist ersatzlos zu streichen und die CO2-Steuer muss wieder abgeschafft werden. Nur so werden Bürger und Wirtschaft wirklich entlastet.“,Klimamaßnahmen sofort abzuschaffen : EEG ersatzlos streichen CO2-Steuer abgeschafft . Bürger Wirtschaft entlastet . “
1262,"https://afdbundestag.de/von-storch-muenzenmaier-komning-wirth-afd-abgeordnete-erheben-verfassungsbeschwerde-gegen-infektionsschutzgesetz/
",2021-04-28,Von Storch/Münzenmaier/Komning/Wirth,"Das Urteil wird zeigen, ob die Grundrechte wirklich unverletzlich sind oder Regierungen diese auch in anderen Situationen, etwa nach Ausrufen eines ‚Klimanotstandes‘, willkürlich außer Kraft setzen können.“","Urteil zeigen , Grundrechte unverletzlich Regierungen Situationen , Ausrufen ‚ Klimanotstandes ‘ , willkürlich Kraft setzen . “"
1263,"https://afdbundestag.de/weidel-verfassungsgericht-soll-verfassung-und-die-grundrechte-schuetzen-nicht-ideologische-klimaziele/
",2021-04-29,Weidel,"Verfassungsgericht soll Verfassung und die Grundrechte schützen - nicht ideologische Klimaziele Berlin, 29. April 2021.","Verfassungsgericht Verfassung Grundrechte schützen - ideologische Klimaziele Berlin , 29. April 2021."
1264,"https://afdbundestag.de/weidel-verfassungsgericht-soll-verfassung-und-die-grundrechte-schuetzen-nicht-ideologische-klimaziele/
",2021-04-29,Weidel,"Zum Beschluss des Bundesverfassungsgerichts zum Klimaschutzgesetz teilt Alice Weidel, Fraktionsvorsitzende der AfD im Bundestag, mit: „Vorrangige Aufgabe des Bundesverfassungsgerichts ist die Wahrung der Grundrechte der Bürger und damit der Schutz unserer Verfassung.","Beschluss Bundesverfassungsgerichts Klimaschutzgesetz teilt Alice Weidel , Fraktionsvorsitzende AfD Bundestag , : „ Vorrangige Aufgabe Bundesverfassungsgerichts Wahrung Grundrechte Bürger Schutz Verfassung ."
1265,"https://afdbundestag.de/weidel-verfassungsgericht-soll-verfassung-und-die-grundrechte-schuetzen-nicht-ideologische-klimaziele/
",2021-04-29,Weidel,"Mit seiner Entscheidung, welche die Bundesregierung nun dazu zwingt, die im Klimaschutzgesetz festgelegten Ziele früher zu erreichen, schießt das Gericht aber über diese Aufgabe hinaus.","Entscheidung , Bundesregierung zwingt , Klimaschutzgesetz festgelegten Ziele erreichen , schießt Gericht Aufgabe hinaus ."
1266,"https://afdbundestag.de/weidel-verfassungsgericht-soll-verfassung-und-die-grundrechte-schuetzen-nicht-ideologische-klimaziele/
",2021-04-29,Weidel,"Das Klimaschutzgesetz kommt schon jetzt weitestgehend ohne wissenschaftliche Belege aus, während es die Bedeutung Deutschlands beispielsweise in Sachen CO2-Ausstoß im weltweiten Vergleich deutlich überhöht.","Klimaschutzgesetz weitestgehend wissenschaftliche Belege , Bedeutung Deutschlands beispielsweise Sachen CO2-Ausstoß weltweiten Vergleich deutlich überhöht ."
1267,"https://afdbundestag.de/weidel-verfassungsgericht-soll-verfassung-und-die-grundrechte-schuetzen-nicht-ideologische-klimaziele/
",2021-04-29,Weidel,"Das Gesetz schränkt sowohl die unternehmerische als auch die Freiheit des Einzelnen ein und führt seit Beginn des Jahres zu enormen Preissteigerungen bei den Verbrauchern. Bemühungen dahingehend, das Klima zu schützen, sind grundsätzlich zu begrüßen.","Gesetz schränkt sowohl unternehmerische Freiheit Einzelnen führt Beginn Jahres enormen Preissteigerungen Verbrauchern . Bemühungen dahingehend , Klima schützen , grundsätzlich begrüßen ."
1268,"https://afdbundestag.de/weidel-verfassungsgericht-soll-verfassung-und-die-grundrechte-schuetzen-nicht-ideologische-klimaziele/
",2021-04-29,Weidel,"Dieser Klimaschutz muss jedoch zwingend auf wissenschaftlichen Erkenntnissen fußen und realistische Ziele haben, die die Bürger nicht über Gebühr belasten.","Klimaschutz zwingend wissenschaftlichen Erkenntnissen fußen realistische Ziele , Bürger Gebühr belasten ."
1269,"https://afdbundestag.de/weidel-verfassungsgericht-soll-verfassung-und-die-grundrechte-schuetzen-nicht-ideologische-klimaziele/
",2021-04-29,Weidel,"Allzu überraschend ist das Urteil des Verfassungsgerichts dennoch nicht, ist mit Stephan Harbarth der oberste Verfassungsrichter doch jemand, der noch bis 2018 stellvertretender Vorsitzender der Unionsfraktion im Deutschen Bundestag war. ‚Klimakanzlerin‘ Merkel zumindest dürfte Gefallen an dieser fragwürdigen Entscheidung finden.“","Allzu überraschend Urteil Verfassungsgerichts dennoch , Stephan Harbarth oberste Verfassungsrichter , 2018 stellvertretender Vorsitzender Unionsfraktion Deutschen Bundestag . ‚ Klimakanzlerin ‘ Merkel zumindest dürfte Gefallen fragwürdigen Entscheidung finden . “"
1270,"https://afdbundestag.de/renner-bundesregierung-dokumentiert-ihre-medienpolitische-unfaehigkeit-und-verantwortungslosigkeit/
",2021-04-29,Renner,"Auf der einen Seite das Weltklima beeinflussen wollen und auf der anderen Seite trotz Heerscharen bestens bezahlter - offenbar aber unterdurchschnittlich befähigter - Mitarbeiter und Beraterstäbe nicht in der Lage, einzelne Problemstellungen im eigenen Land sinnvoll anzugehen. Probleme, die man im Übrigen über die Jahre selbst herbeigeführt hat.","Seite Weltklima beeinflussen Seite trotz Heerscharen bestens bezahlter - offenbar unterdurchschnittlich befähigter - Mitarbeiter Beraterstäbe Lage , einzelne Problemstellungen Land sinnvoll anzugehen . Probleme , Übrigen herbeigeführt ."
1271,"https://afdbundestag.de/hilse-verfassungsgericht-fordert-mehr-vom-falschen/
",2021-04-30,Hilse,"Zum Beschluss des Bundesverfassungsgerichts zur teilweisen Verfassungswidrigkeit des Klimaschutzgesetzes erklärt der umweltpolitische Sprecher der AfD-Bundestagsfraktion, Karsten Hilse: „Das Bundesverfassungsgericht hat der Klage verschiedener ideologisch gesteuerter Interessengruppen, darunter Jugendliche und Erwachsene aus dem In- und Ausland,","Beschluss Bundesverfassungsgerichts teilweisen Verfassungswidrigkeit Klimaschutzgesetzes erklärt umweltpolitische Sprecher AfD-Bundestagsfraktion , Karsten Hilse : „ Bundesverfassungsgericht Klage verschiedener ideologisch gesteuerter Interessengruppen , Jugendliche Erwachsene In- Ausland ,"
1272,"https://afdbundestag.de/hilse-verfassungsgericht-fordert-mehr-vom-falschen/
",2021-04-30,Hilse,"Dabei erklärte es die rein erfundene Behauptung, dass das anthropogen erzeugte CO2, zumal der sehr geringe Teil (ca. 2 Prozent) den Deutschland zu den weltweiten Emissionen beiträgt, irgendeinen Beitrag zur Veränderung eines ebenso imaginären Weltklimas, beitrüge, zur einklagbaren Tatsache.","erklärte rein erfundene Behauptung , anthropogen erzeugte CO2 , zumal geringe ( ca. 2 Prozent ) Deutschland weltweiten Emissionen beiträgt , irgendeinen Beitrag Veränderung imaginären Weltklimas , beitrüge , einklagbaren Tatsache ."
1273,"https://afdbundestag.de/weidel-gauland-klimaschutzgesetz-ist-sargnagel-fuer-wohlstand-und-wirtschaftskraft/
",2021-05-12,Weidel/Gauland,"Klimaschutzgesetz ist Sargnagel für Wohlstand und Wirtschaftskraft Berlin, 12. Mai 2021.","Klimaschutzgesetz Sargnagel Wohlstand Wirtschaftskraft Berlin , 12. Mai 2021."
1274,"https://afdbundestag.de/weidel-gauland-klimaschutzgesetz-ist-sargnagel-fuer-wohlstand-und-wirtschaftskraft/
",2021-05-12,Weidel/Gauland,Zur Verabschiedung des Entwurfs für ein verschärftes „Klimaschutzgesetz“ durch das Bundeskabinett erklären die Fraktionsvorsitzenden der AfD im Deutschen Bundestag Alice Weidel und Alexander Gauland: „Das Klimaschutzgesetz der Koalition ist ein weiterer Sargnagel für Wohlstand und Wirtschaftskraft in unserem Land.,Verabschiedung Entwurfs verschärftes „ Klimaschutzgesetz “ Bundeskabinett erklären Fraktionsvorsitzenden AfD Deutschen Bundestag Alice Weidel Alexander Gauland : „ Klimaschutzgesetz Koalition weiterer Sargnagel Wohlstand Wirtschaftskraft unserem Land .
1275,"https://afdbundestag.de/weidel-gauland-klimaschutzgesetz-ist-sargnagel-fuer-wohlstand-und-wirtschaftskraft/
",2021-05-12,Weidel/Gauland,"Unter dem Vorwand des ‚Klimaschutzes‘ betreiben Union und SPD vor allem eine massive Ausweitung von Staatseingriffen und Planwirtschaft, während das vermeintliche Patentrezept ‚CO2-Bepreisung‘ nichts anderes bedeutet als erdrückende Steuererhöhungen.","Vorwand ‚ Klimaschutzes ‘ betreiben Union SPD massive Ausweitung Staatseingriffen Planwirtschaft , vermeintliche Patentrezept ‚ CO2-Bepreisung ‘ anderes bedeutet erdrückende Steuererhöhungen ."
1276,"https://afdbundestag.de/weidel-gauland-klimaschutzgesetz-ist-sargnagel-fuer-wohlstand-und-wirtschaftskraft/
",2021-05-12,Weidel/Gauland,"Die Planvorgaben zum Kohleausstieg und zur sogenannten ‚CO2-Neutralität‘ sind weltfremd und aus der Luft gegriffen. Die drastischen Reduktionsziele für die Energiewirtschaft gefährden die Versorgungssicherheit und werden die deutschen Strompreise, die ohnehin die höchsten der Welt sind, weiter in die Höhe treiben.","Planvorgaben Kohleausstieg sogenannten ‚ CO2-Neutralität ‘ weltfremd Luft gegriffen . drastischen Reduktionsziele Energiewirtschaft gefährden Versorgungssicherheit deutschen Strompreise , ohnehin höchsten Welt , Höhe treiben ."
1277,"https://afdbundestag.de/weidel-gauland-klimaschutzgesetz-ist-sargnagel-fuer-wohlstand-und-wirtschaftskraft/
",2021-05-12,Weidel/Gauland,"Das Hochschrauben der Luftsteuer auf CO2 wird nicht nur Energie, sondern über die Herstellungs- und Transportkosten auch Waren und Dienstleistungen auf breiter Front verteuern. Auf das Weltklima wird dieses vom Größenwahn gezeichnete Gesetz absehbar nicht den geringsten Einfluss haben.","Hochschrauben Luftsteuer CO2 Energie , Herstellungs- Transportkosten Dienstleistungen breiter Front verteuern . Weltklima Größenwahn gezeichnete Gesetz absehbar geringsten Einfluss ."
1278,"https://afdbundestag.de/weidel-gauland-klimaschutzgesetz-ist-sargnagel-fuer-wohlstand-und-wirtschaftskraft/
",2021-05-12,Weidel/Gauland,"Schließlich hat allein China höhere Emissionen in CO2-Äquivalenten als alle anderen Industrieländer zusammen, und in Peking denkt niemand daran, der deutschen Regierung auf ihrem selbstzerstörerischen Sonderweg zu folgen.","Schließlich China höhere Emissionen CO2-Äquivalenten Industrieländer , Peking denkt , deutschen Regierung selbstzerstörerischen Sonderweg folgen ."
1279,"https://afdbundestag.de/weidel-gauland-klimaschutzgesetz-ist-sargnagel-fuer-wohlstand-und-wirtschaftskraft/
",2021-05-12,Weidel/Gauland,"Für ihren Klimapopulismus riskiert diese Bundesregierung mit einem schlecht gemachten und hastig auf den Weg gebrachten Gesetz die Grundlagen unseres Wohlstands, um sich bei radikalen Ideologen anzubiedern, denen auch diese Eingriffe nicht genug sein werden.","Klimapopulismus riskiert Bundesregierung gemachten hastig Weg gebrachten Gesetz Grundlagen unseres Wohlstands , radikalen Ideologen anzubiedern , Eingriffe ."
1280,"https://afdbundestag.de/hemmelgarn-haelftige-teilung-der-co2-abgabe-zwischen-mieter-und-vermieter-wird-die-krise-am-wohnungsmarkt-verschaerfen/
",2021-05-12,Hemmelgarn,"Hälftige Teilung der CO2-Abgabe zwischen Mieter und Vermieter wird die Krise am Wohnungsmarkt verschärfen Berlin, 12. Mai 2021.","Hälftige Teilung CO2-Abgabe Mieter Vermieter Krise Wohnungsmarkt verschärfen Berlin , 12. Mai 2021."
1281,"https://afdbundestag.de/hemmelgarn-haelftige-teilung-der-co2-abgabe-zwischen-mieter-und-vermieter-wird-die-krise-am-wohnungsmarkt-verschaerfen/
",2021-05-12,Hemmelgarn,"Zum Kabinettsbeschluss der Bundesregierung, die Kosten der CO2-Bepreisung hälftig zwischen Mieter und Vermieter zu teilen, erklärte der AfD-Bundestagsabgeordnete und Obmann im Arbeitskreis Bau, Udo Hemmelgarn: „Die Entscheidung des Kabinetts zeigt wieder einmal, wie weit sich diese CDU von bürgerlichen Positionen entfernt hat.","Kabinettsbeschluss Bundesregierung , Kosten CO2-Bepreisung hälftig Mieter Vermieter teilen , erklärte AfD-Bundestagsabgeordnete Obmann Arbeitskreis Bau , Udo Hemmelgarn : „ Entscheidung Kabinetts zeigt , CDU bürgerlichen Positionen entfernt ."
1282,"https://afdbundestag.de/hemmelgarn-haelftige-teilung-der-co2-abgabe-zwischen-mieter-und-vermieter-wird-die-krise-am-wohnungsmarkt-verschaerfen/
",2021-05-12,Hemmelgarn,"Offizielles Ziel der CO2-Bepreisung war es ja gerade, die Bürger - also auch die Mieter - zu einem sparsameren Verbrauchsverhalten zu bewegen. Jetzt wird das Ganze offenbar für Umverteilungsbestrebungen missbraucht.","Offizielles Ziel CO2-Bepreisung , Bürger - Mieter - sparsameren Verbrauchsverhalten bewegen . offenbar Umverteilungsbestrebungen missbraucht ."
1283,"https://afdbundestag.de/glaser-baerbocks-plaene-markieren-den-weg-ins-wirtschafts-finanz-und-energiepolitische-chaos/
",2021-05-13,Glaser,"Dazu erklärte die Kanzlerkandidatin der Grünen, Annalena Baerbock, dass die hohe Verschuldung und die Klima-Beschlüsse der Koalition dem im Wege stehen würden. Die Schuldenbremse müsse so geändert werden, dass „kreditfinanzierte Investitionen“ stets möglich seien.","erklärte Kanzlerkandidatin Grünen , Annalena Baerbock , hohe Verschuldung Klima-Beschlüsse Koalition Wege stehen . Schuldenbremse müsse geändert , „ kreditfinanzierte Investitionen “ stets ."
1284,"https://afdbundestag.de/auswirkungen-des-strukturstaerkungsgesetz-kohle-sowie-des-oeffentlichrechtlichen-vertrags-zur-reduzierung-und-beendigung-der-braunkohleverstromung-in-deutschland-auf-die-arbeitsplatzstruktur-der-betro/
",2021-05-17,,Auswirkungen des Strukturstärkungsgesetz Kohle sowie des öffentlichrechtlichen Vertrags zur Reduzierung und Beendigung der Braunkohleverstromung in Deutschland auf die Arbeitsplatzstruktur der betroffenen Gebiete,Auswirkungen Strukturstärkungsgesetz Kohle öffentlichrechtlichen Vertrags Reduzierung Beendigung Braunkohleverstromung Deutschland Arbeitsplatzstruktur betroffenen Gebiete
1285,"https://afdbundestag.de/beatrix-von-storch-statt-des-entschlossenen-kampfes-gegen-den-importierten-islamischen-antisemitismus-nur-das-uebliche-geschwafel-von-der-bundesregierung/
",2021-05-19,Beatrix von Storch,"Die BDS-Bewegung ist die Klammer zwischen dem linken und dem muslimischen Antisemitismus. Diese gemeinsame Front richtet sich gegen Israel, Deutschland und den Westen. Sie reicht vom Iran bis zu den Grünen, von der Hisbollah bis zu Black Lives Matter, von der Hamas bis zu Fridays for Future.","BDS-Bewegung Klammer linken muslimischen Antisemitismus . gemeinsame Front richtet Israel , Deutschland Westen . reicht Iran Grünen , Hisbollah Black Lives Matter , Hamas Fridays for Future ."
1286,"https://afdbundestag.de/protschka-heimat-braucht-bauern/
",2021-05-27,Protschka,"Die Kampagne soll die Öffentlichkeit über den von der Bundesregierung angestoßenen Veränderungsprozess hin zu mehr Klima-, Umwelt-, Tier- und Artenschutz in der Landwirtschaft informieren.","Kampagne Öffentlichkeit Bundesregierung angestoßenen Veränderungsprozess Klima- , Umwelt- , Tier- Artenschutz Landwirtschaft informieren ."
1287,"https://afdbundestag.de/sichert-625-193-fluege-in-einer-legislaturperiode-aber-buergern-kurzstreckenfluege-verbieten-wollen/
",2021-06-01,Sichert,Sicher teilt dazu mit: „Aktuell überbieten sich Politiker der Regierungsparteien sowie der links-grünen Opposition in ihren Forderungen nach einer Verschärfung von staatlichen Klimazielen - dabei sind sie selbst die größten ‚Klima-Sünder‘.,Sicher teilt : „ Aktuell überbieten Politiker Regierungsparteien links-grünen Opposition Forderungen Verschärfung staatlichen Klimazielen - größten ‚ Klima-Sünder ‘ .
1288,"https://afdbundestag.de/hemmelgarn-teilung-der-co2-kosten-zwischen-mieter-und-vermieter-grottenschlechte-idee-noch-schlechter-umgesetzt/
",2021-06-01,Hemmelgarn,"Teilung der CO2-Kosten zwischen Mieter und Vermieter - grottenschlechte Idee noch schlechter umgesetzt Berlin, 1. Juni 2021.","Teilung CO2-Kosten Mieter Vermieter - grottenschlechte Idee schlechter umgesetzt Berlin , 1. Juni 2021."
1289,"https://afdbundestag.de/hemmelgarn-teilung-der-co2-kosten-zwischen-mieter-und-vermieter-grottenschlechte-idee-noch-schlechter-umgesetzt/
",2021-06-01,Hemmelgarn,"Zur Einigung von CDU/CSU und SPD die CO2-Kosten zwischen Mieter und Vermieter zu teilen, erklärt der AfD-Bundestagsabgeordnete und Obmann der AfD-Bundestagsfraktion im Bauausschuss, Udo Hemmelgarn: „Die Große Koalition schafft es tatsächlich eine grottenschlechte Idee noch schlechter umzusetzen.","Einigung CDU/CSU SPD CO2-Kosten Mieter Vermieter teilen , erklärt AfD-Bundestagsabgeordnete Obmann AfD-Bundestagsfraktion Bauausschuss , Udo Hemmelgarn : „ Koalition schafft tatsächlich grottenschlechte Idee schlechter umzusetzen ."
1290,"https://afdbundestag.de/hemmelgarn-teilung-der-co2-kosten-zwischen-mieter-und-vermieter-grottenschlechte-idee-noch-schlechter-umgesetzt/
",2021-06-01,Hemmelgarn,"Der Höhepunkt des Irrwitzes ist erreicht, wenn die Teilung der CO2-Kosten nun auch bei Gewerbemietverträgen umgesetzt werden soll. Wir reden hier unter anderem auch über Lager- oder Fabrikhallen, bei denen nicht klar ist, ob die geforderten energetischen Standards technisch überhaupt erreicht werden können.","Höhepunkt Irrwitzes erreicht , Teilung CO2-Kosten Gewerbemietverträgen umgesetzt . reden Lager- Fabrikhallen , klar , geforderten energetischen Standards technisch erreicht ."
1291,"https://afdbundestag.de/boehringer-das-eu-schuldenexperiment-nimmt-seinen-lauf-weiterhin-schweigen-in-karlsruhe/
",2021-06-01,Boehringer,"Sowohl die Mittelverteilung zwischen den Staaten, als auch die Verwendung der Mittel für Klimaschutz und Digitalisierung, als auch der Zeitpunkt für deren Verausgabung haben nichts mit Corona zu tun. Nach wie vor gilt: Auch die Haushaltsautonomie des Deutschen Bundestags wird durch die Gemeinschaftshaftung im EU-Eigenmittelbeschluss ausgehebelt.","Sowohl Mittelverteilung Staaten , Verwendung Klimaschutz Digitalisierung , Zeitpunkt Verausgabung Corona . gilt : Haushaltsautonomie Deutschen Bundestags Gemeinschaftshaftung EU-Eigenmittelbeschluss ausgehebelt ."
